,Candidate Name,Committee Name,Contributor Type,Date of Receipt,Amount,Year,Office
17151,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,1,2014.0,Mayor
17152,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,5,2014.0,Mayor
17153,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,3,2014.0,Mayor
17154,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,25,2014.0,Mayor
17155,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,3,2014.0,Mayor
17156,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,25,2014.0,Mayor
17157,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,15,2014.0,Mayor
17158,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,1,2014.0,Mayor
17159,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,2,2014.0,Mayor
17160,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,25,2014.0,Mayor
17161,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,3,2014.0,Mayor
17162,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,3,2014.0,Mayor
17163,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,1,2014.0,Mayor
17164,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,1,2014.0,Mayor
17165,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,1,2014.0,Mayor
17166,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,25,2014.0,Mayor
17167,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,15,2014.0,Mayor
17168,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,3,2014.0,Mayor
17169,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,1,2014.0,Mayor
17170,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,2,2014.0,Mayor
17171,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,3,2014.0,Mayor
17172,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,5,2014.0,Mayor
17173,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,1,2014.0,Mayor
17174,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,1,2014.0,Mayor
17175,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,15,2014.0,Mayor
17176,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,5,2014.0,Mayor
17177,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,3,2014.0,Mayor
17178,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,3,2014.0,Mayor
17179,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,25,2014.0,Mayor
17180,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,5,2014.0,Mayor
17181,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,7.5,2014.0,Mayor
17182,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,3,2014.0,Mayor
17183,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,3,2014.0,Mayor
17184,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,1,2014.0,Mayor
17185,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,2,2014.0,Mayor
17186,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,5,2014.0,Mayor
17187,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,3,2014.0,Mayor
17188,Tommy Wells ,Tommy Wells for Mayor,Individual,3/11/2014,5,2014.0,Mayor
17189,Tommy Wells ,Tommy Wells for Mayor,Individual,3/11/2014,35,2014.0,Mayor
17190,Tommy Wells ,Tommy Wells for Mayor,Individual,3/12/2014,3,2014.0,Mayor
17191,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,3,2014.0,Mayor
17192,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,25,2014.0,Mayor
17193,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,1,2014.0,Mayor
17194,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,3,2014.0,Mayor
17195,Tommy Wells ,Tommy Wells for Mayor,Individual,3/11/2014,3,2014.0,Mayor
17196,Tommy Wells ,Tommy Wells for Mayor,Individual,3/11/2014,5,2014.0,Mayor
17197,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,1,2014.0,Mayor
17198,Tommy Wells ,Tommy Wells for Mayor,Individual,3/11/2014,25,2014.0,Mayor
17199,Tommy Wells ,Tommy Wells for Mayor,Individual,3/11/2014,5,2014.0,Mayor
17200,Tommy Wells ,Tommy Wells for Mayor,Individual,3/11/2014,5,2014.0,Mayor
17201,Tommy Wells ,Tommy Wells for Mayor,Individual,3/11/2014,3,2014.0,Mayor
17202,Tommy Wells ,Tommy Wells for Mayor,Individual,3/11/2014,3,2014.0,Mayor
17203,Tommy Wells ,Tommy Wells for Mayor,Individual,3/11/2014,3,2014.0,Mayor
17204,Tommy Wells ,Tommy Wells for Mayor,Individual,3/11/2014,25,2014.0,Mayor
17205,Tommy Wells ,Tommy Wells for Mayor,Individual,3/13/2014,25,2014.0,Mayor
17206,Tommy Wells ,Tommy Wells for Mayor,Individual,3/23/2014,1,2014.0,Mayor
17207,Tommy Wells ,Tommy Wells for Mayor,Individual,3/11/2014,1,2014.0,Mayor
17208,Tommy Wells ,Tommy Wells for Mayor,Individual,3/11/2014,5,2014.0,Mayor
17209,Tommy Wells ,Tommy Wells for Mayor,Individual,3/11/2014,3,2014.0,Mayor
17210,Tommy Wells ,Tommy Wells for Mayor,Individual,3/11/2014,1,2014.0,Mayor
17211,Tommy Wells ,Tommy Wells for Mayor,Individual,3/11/2014,25,2014.0,Mayor
17212,Tommy Wells ,Tommy Wells for Mayor,Individual,3/11/2014,5,2014.0,Mayor
17213,Tommy Wells ,Tommy Wells for Mayor,Individual,3/22/2014,5,2014.0,Mayor
17214,Tommy Wells ,Tommy Wells for Mayor,Individual,3/11/2014,25,2014.0,Mayor
17215,Tommy Wells ,Tommy Wells for Mayor,Individual,3/11/2014,5,2014.0,Mayor
17216,Tommy Wells ,Tommy Wells for Mayor,Individual,3/11/2014,3,2014.0,Mayor
17217,Tommy Wells ,Tommy Wells for Mayor,Individual,3/11/2014,5,2014.0,Mayor
17218,Tommy Wells ,Tommy Wells for Mayor,Individual,3/12/2014,15,2014.0,Mayor
17219,Tommy Wells ,Tommy Wells for Mayor,Individual,3/12/2014,2,2014.0,Mayor
17220,Tommy Wells ,Tommy Wells for Mayor,Individual,3/12/2014,3,2014.0,Mayor
17221,Tommy Wells ,Tommy Wells for Mayor,Individual,3/12/2014,3,2014.0,Mayor
17222,Tommy Wells ,Tommy Wells for Mayor,Individual,3/12/2014,5,2014.0,Mayor
17223,Tommy Wells ,Tommy Wells for Mayor,Individual,3/12/2014,3,2014.0,Mayor
17224,Tommy Wells ,Tommy Wells for Mayor,Individual,3/12/2014,15,2014.0,Mayor
17225,Tommy Wells ,Tommy Wells for Mayor,Individual,3/12/2014,5,2014.0,Mayor
17226,Tommy Wells ,Tommy Wells for Mayor,Individual,3/12/2014,25,2014.0,Mayor
17227,Tommy Wells ,Tommy Wells for Mayor,Individual,3/12/2014,15,2014.0,Mayor
17228,Tommy Wells ,Tommy Wells for Mayor,Individual,3/12/2014,5,2014.0,Mayor
17229,Tommy Wells ,Tommy Wells for Mayor,Individual,3/13/2014,1,2014.0,Mayor
17230,Tommy Wells ,Tommy Wells for Mayor,Individual,3/13/2014,25,2014.0,Mayor
17231,Tommy Wells ,Tommy Wells for Mayor,Individual,3/13/2014,45,2014.0,Mayor
17232,Tommy Wells ,Tommy Wells for Mayor,Individual,3/13/2014,2,2014.0,Mayor
17233,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,1,2014.0,Mayor
17234,Tommy Wells ,Tommy Wells for Mayor,Individual,3/13/2014,5,2014.0,Mayor
17235,Tommy Wells ,Tommy Wells for Mayor,Individual,3/13/2014,3,2014.0,Mayor
17236,Tommy Wells ,Tommy Wells for Mayor,Individual,3/13/2014,1,2014.0,Mayor
17237,Tommy Wells ,Tommy Wells for Mayor,Individual,3/13/2014,2,2014.0,Mayor
17238,Tommy Wells ,Tommy Wells for Mayor,Individual,3/13/2014,3,2014.0,Mayor
17239,Tommy Wells ,Tommy Wells for Mayor,Individual,3/13/2014,2,2014.0,Mayor
17240,Tommy Wells ,Tommy Wells for Mayor,Individual,3/13/2014,3,2014.0,Mayor
17241,Tommy Wells ,Tommy Wells for Mayor,Individual,3/13/2014,25,2014.0,Mayor
17242,Tommy Wells ,Tommy Wells for Mayor,Individual,3/14/2014,1,2014.0,Mayor
17243,Tommy Wells ,Tommy Wells for Mayor,Individual,3/14/2014,15,2014.0,Mayor
17244,Tommy Wells ,Tommy Wells for Mayor,Individual,3/14/2014,5,2014.0,Mayor
17245,Tommy Wells ,Tommy Wells for Mayor,Individual,3/14/2014,3,2014.0,Mayor
17246,Tommy Wells ,Tommy Wells for Mayor,Individual,3/14/2014,7,2014.0,Mayor
17247,Tommy Wells ,Tommy Wells for Mayor,Individual,3/14/2014,1,2014.0,Mayor
17248,Tommy Wells ,Tommy Wells for Mayor,Individual,3/14/2014,5,2014.0,Mayor
17249,Tommy Wells ,Tommy Wells for Mayor,Individual,3/14/2014,4.2,2014.0,Mayor
17250,Tommy Wells ,Tommy Wells for Mayor,Individual,3/14/2014,15,2014.0,Mayor
17251,Tommy Wells ,Tommy Wells for Mayor,Individual,3/14/2014,1,2014.0,Mayor
17252,Tommy Wells ,Tommy Wells for Mayor,Individual,3/14/2014,1,2014.0,Mayor
17253,Tommy Wells ,Tommy Wells for Mayor,Individual,3/14/2014,5,2014.0,Mayor
17254,Tommy Wells ,Tommy Wells for Mayor,Individual,3/14/2014,1,2014.0,Mayor
17255,Tommy Wells ,Tommy Wells for Mayor,Individual,3/14/2014,15,2014.0,Mayor
17256,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,25,2014.0,Mayor
17257,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,5,2014.0,Mayor
17258,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,5,2014.0,Mayor
17259,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,25,2014.0,Mayor
17260,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,25,2014.0,Mayor
17261,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,15,2014.0,Mayor
17262,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,1,2014.0,Mayor
17263,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,5,2014.0,Mayor
17264,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,5,2014.0,Mayor
17265,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,5,2014.0,Mayor
17266,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,5,2014.0,Mayor
17267,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,5,2014.0,Mayor
17268,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,5,2014.0,Mayor
17269,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,5,2014.0,Mayor
17270,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,5,2014.0,Mayor
17271,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,15,2014.0,Mayor
17272,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,15,2014.0,Mayor
17273,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,5,2014.0,Mayor
17274,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,1,2014.0,Mayor
17275,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,25,2014.0,Mayor
17276,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,5,2014.0,Mayor
17277,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,1,2014.0,Mayor
17278,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,5,2014.0,Mayor
17279,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,5,2014.0,Mayor
17280,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,3,2014.0,Mayor
17281,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,5,2014.0,Mayor
17282,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,5,2014.0,Mayor
17283,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,5,2014.0,Mayor
17284,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,1,2014.0,Mayor
17285,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,5,2014.0,Mayor
17286,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,1,2014.0,Mayor
17287,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,4,2014.0,Mayor
17288,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,6,2014.0,Mayor
17289,Tommy Wells ,Tommy Wells for Mayor,Individual,3/15/2014,14,2014.0,Mayor
17290,Tommy Wells ,Tommy Wells for Mayor,Individual,3/16/2014,25,2014.0,Mayor
17291,Tommy Wells ,Tommy Wells for Mayor,Individual,3/16/2014,3,2014.0,Mayor
17292,Tommy Wells ,Tommy Wells for Mayor,Individual,3/16/2014,35,2014.0,Mayor
17293,Tommy Wells ,Tommy Wells for Mayor,Individual,3/16/2014,5,2014.0,Mayor
17294,Tommy Wells ,Tommy Wells for Mayor,Individual,3/16/2014,25,2014.0,Mayor
17295,Tommy Wells ,Tommy Wells for Mayor,Individual,3/16/2014,5,2014.0,Mayor
17296,Tommy Wells ,Tommy Wells for Mayor,Individual,3/16/2014,5,2014.0,Mayor
17297,Tommy Wells ,Tommy Wells for Mayor,Individual,3/17/2014,25,2014.0,Mayor
17298,Tommy Wells ,Tommy Wells for Mayor,Individual,3/17/2014,5,2014.0,Mayor
17299,Tommy Wells ,Tommy Wells for Mayor,Individual,3/17/2014,3,2014.0,Mayor
17300,Tommy Wells ,Tommy Wells for Mayor,Individual,3/17/2014,15,2014.0,Mayor
17301,Tommy Wells ,Tommy Wells for Mayor,Individual,3/17/2014,5,2014.0,Mayor
17302,Tommy Wells ,Tommy Wells for Mayor,Individual,3/17/2014,2,2014.0,Mayor
17303,Tommy Wells ,Tommy Wells for Mayor,Individual,3/18/2014,5,2014.0,Mayor
17304,Tommy Wells ,Tommy Wells for Mayor,Individual,3/18/2014,2,2014.0,Mayor
17305,Tommy Wells ,Tommy Wells for Mayor,Individual,3/18/2014,2,2014.0,Mayor
17306,Tommy Wells ,Tommy Wells for Mayor,Individual,3/18/2014,1,2014.0,Mayor
17307,Tommy Wells ,Tommy Wells for Mayor,Individual,3/18/2014,3,2014.0,Mayor
17308,Tommy Wells ,Tommy Wells for Mayor,Individual,3/18/2014,2,2014.0,Mayor
17309,Tommy Wells ,Tommy Wells for Mayor,Individual,3/18/2014,15,2014.0,Mayor
17310,Tommy Wells ,Tommy Wells for Mayor,Individual,3/18/2014,25,2014.0,Mayor
17311,Tommy Wells ,Tommy Wells for Mayor,Individual,3/18/2014,1,2014.0,Mayor
17312,Tommy Wells ,Tommy Wells for Mayor,Individual,3/18/2014,2,2014.0,Mayor
17313,Tommy Wells ,Tommy Wells for Mayor,Individual,3/18/2014,2,2014.0,Mayor
17314,Tommy Wells ,Tommy Wells for Mayor,Individual,3/18/2014,5,2014.0,Mayor
17315,Tommy Wells ,Tommy Wells for Mayor,Individual,3/18/2014,5,2014.0,Mayor
17316,Tommy Wells ,Tommy Wells for Mayor,Individual,3/18/2014,5,2014.0,Mayor
17317,Tommy Wells ,Tommy Wells for Mayor,Individual,3/18/2014,2,2014.0,Mayor
17318,Tommy Wells ,Tommy Wells for Mayor,Individual,3/18/2014,2,2014.0,Mayor
17319,Tommy Wells ,Tommy Wells for Mayor,Individual,3/18/2014,5,2014.0,Mayor
17320,Tommy Wells ,Tommy Wells for Mayor,Individual,3/18/2014,25,2014.0,Mayor
17321,Tommy Wells ,Tommy Wells for Mayor,Individual,3/18/2014,1,2014.0,Mayor
17322,Tommy Wells ,Tommy Wells for Mayor,Individual,3/18/2014,5,2014.0,Mayor
17323,Tommy Wells ,Tommy Wells for Mayor,Individual,3/18/2014,2,2014.0,Mayor
17324,Tommy Wells ,Tommy Wells for Mayor,Individual,3/18/2014,5,2014.0,Mayor
17325,Tommy Wells ,Tommy Wells for Mayor,Individual,3/18/2014,5,2014.0,Mayor
17326,Tommy Wells ,Tommy Wells for Mayor,Individual,3/18/2014,5,2014.0,Mayor
17327,Tommy Wells ,Tommy Wells for Mayor,Individual,3/18/2014,1,2014.0,Mayor
17328,Tommy Wells ,Tommy Wells for Mayor,Individual,3/18/2014,5,2014.0,Mayor
17329,Tommy Wells ,Tommy Wells for Mayor,Individual,3/18/2014,2,2014.0,Mayor
17330,Tommy Wells ,Tommy Wells for Mayor,Individual,3/18/2014,15,2014.0,Mayor
17331,Tommy Wells ,Tommy Wells for Mayor,Individual,3/18/2014,2,2014.0,Mayor
17332,Tommy Wells ,Tommy Wells for Mayor,Individual,3/19/2014,25,2014.0,Mayor
17333,Tommy Wells ,Tommy Wells for Mayor,Individual,3/19/2014,25,2014.0,Mayor
17334,Tommy Wells ,Tommy Wells for Mayor,Individual,3/19/2014,25,2014.0,Mayor
17335,Tommy Wells ,Tommy Wells for Mayor,Individual,3/19/2014,15,2014.0,Mayor
17336,Tommy Wells ,Tommy Wells for Mayor,Individual,3/19/2014,5,2014.0,Mayor
17337,Tommy Wells ,Tommy Wells for Mayor,Individual,3/19/2014,5,2014.0,Mayor
17338,Tommy Wells ,Tommy Wells for Mayor,Individual,3/19/2014,1,2014.0,Mayor
17339,Tommy Wells ,Tommy Wells for Mayor,Individual,3/19/2014,1,2014.0,Mayor
17340,Tommy Wells ,Tommy Wells for Mayor,Individual,3/19/2014,1,2014.0,Mayor
17341,Tommy Wells ,Tommy Wells for Mayor,Individual,3/19/2014,1,2014.0,Mayor
17342,Tommy Wells ,Tommy Wells for Mayor,Individual,3/19/2014,3,2014.0,Mayor
17343,Tommy Wells ,Tommy Wells for Mayor,Individual,3/19/2014,1,2014.0,Mayor
17344,Tommy Wells ,Tommy Wells for Mayor,Individual,3/19/2014,5,2014.0,Mayor
17345,Tommy Wells ,Tommy Wells for Mayor,Individual,3/19/2014,5,2014.0,Mayor
17346,Tommy Wells ,Tommy Wells for Mayor,Individual,3/19/2014,15,2014.0,Mayor
17347,Tommy Wells ,Tommy Wells for Mayor,Individual,3/19/2014,15,2014.0,Mayor
17348,Tommy Wells ,Tommy Wells for Mayor,Individual,3/19/2014,1,2014.0,Mayor
17349,Tommy Wells ,Tommy Wells for Mayor,Individual,3/20/2014,5,2014.0,Mayor
17350,Tommy Wells ,Tommy Wells for Mayor,Individual,3/20/2014,4.2,2014.0,Mayor
17351,Tommy Wells ,Tommy Wells for Mayor,Individual,3/20/2014,25,2014.0,Mayor
17352,Tommy Wells ,Tommy Wells for Mayor,Individual,3/20/2014,25,2014.0,Mayor
17353,Tommy Wells ,Tommy Wells for Mayor,Individual,3/20/2014,15,2014.0,Mayor
17354,Tommy Wells ,Tommy Wells for Mayor,Individual,3/20/2014,15,2014.0,Mayor
17355,Tommy Wells ,Tommy Wells for Mayor,Individual,3/20/2014,3,2014.0,Mayor
17356,Tommy Wells ,Tommy Wells for Mayor,Individual,3/20/2014,1,2014.0,Mayor
17357,Tommy Wells ,Tommy Wells for Mayor,Individual,3/20/2014,3,2014.0,Mayor
17358,Tommy Wells ,Tommy Wells for Mayor,Individual,3/21/2014,5,2014.0,Mayor
17359,Tommy Wells ,Tommy Wells for Mayor,Individual,3/21/2014,1,2014.0,Mayor
17360,Tommy Wells ,Tommy Wells for Mayor,Individual,3/21/2014,25,2014.0,Mayor
17361,Tommy Wells ,Tommy Wells for Mayor,Individual,3/21/2014,5,2014.0,Mayor
17362,Tommy Wells ,Tommy Wells for Mayor,Individual,3/21/2014,1,2014.0,Mayor
17363,Tommy Wells ,Tommy Wells for Mayor,Individual,3/22/2014,1,2014.0,Mayor
17364,Tommy Wells ,Tommy Wells for Mayor,Individual,3/22/2014,5,2014.0,Mayor
17365,Tommy Wells ,Tommy Wells for Mayor,Individual,3/22/2014,2,2014.0,Mayor
17366,Tommy Wells ,Tommy Wells for Mayor,Individual,3/22/2014,25,2014.0,Mayor
17367,Tommy Wells ,Tommy Wells for Mayor,Individual,3/22/2014,1,2014.0,Mayor
17368,Tommy Wells ,Tommy Wells for Mayor,Individual,3/22/2014,1,2014.0,Mayor
17369,Tommy Wells ,Tommy Wells for Mayor,Individual,3/22/2014,1,2014.0,Mayor
17370,Tommy Wells ,Tommy Wells for Mayor,Individual,3/22/2014,1,2014.0,Mayor
17371,Tommy Wells ,Tommy Wells for Mayor,Individual,3/22/2014,5,2014.0,Mayor
17372,Tommy Wells ,Tommy Wells for Mayor,Individual,3/23/2014,1,2014.0,Mayor
17373,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,15,2014.0,Mayor
17374,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,1,2014.0,Mayor
17375,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,25,2014.0,Mayor
17376,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,25,2014.0,Mayor
17377,Tommy Wells ,Tommy Wells for Mayor,Individual,3/24/2014,75,2014.0,Mayor
17378,Tommy Wells ,Tommy Wells for Mayor,Individual,5/23/2013,1,2014.0,Mayor
17379,Tommy Wells ,Tommy Wells for Mayor,Individual,11/15/2013,1,2014.0,Mayor
17380,Tommy Wells ,Tommy Wells for Mayor,Individual,6/26/2013,1,2014.0,Mayor
17381,Tommy Wells ,Tommy Wells for Mayor,Individual,7/25/2013,5,2014.0,Mayor
17382,Tommy Wells ,Tommy Wells for Mayor,Individual,7/29/2013,5,2014.0,Mayor
17383,Tommy Wells ,Tommy Wells for Mayor,Individual,1/31/2014,1,2014.0,Mayor
17384,Tommy Wells ,Tommy Wells for Mayor,Individual,7/25/2013,2,2014.0,Mayor
17385,Tommy Wells ,Tommy Wells for Mayor,Individual,7/29/2013,2,2014.0,Mayor
17386,Tommy Wells ,Tommy Wells for Mayor,Individual,6/12/2013,3,2014.0,Mayor
17387,Tommy Wells ,Tommy Wells for Mayor,Individual,12/26/2013,1,2014.0,Mayor
17388,Tommy Wells ,Tommy Wells for Mayor,Individual,12/29/2013,1,2014.0,Mayor
17389,Tommy Wells ,Tommy Wells for Mayor,Individual,1/1/2014,1,2014.0,Mayor
17390,Tommy Wells ,Tommy Wells for Mayor,Individual,7/17/2013,25,2014.0,Mayor
17391,Tommy Wells ,Tommy Wells for Mayor,Individual,10/9/2013,5,2014.0,Mayor
17392,Tommy Wells ,Tommy Wells for Mayor,Individual,10/9/2013,5,2014.0,Mayor
17393,Tommy Wells ,Tommy Wells for Mayor,Individual,10/9/2013,2,2014.0,Mayor
17394,Tommy Wells ,Tommy Wells for Mayor,Individual,8/11/2013,2,2014.0,Mayor
17395,Tommy Wells ,Tommy Wells for Mayor,Individual,10/8/2013,55,2014.0,Mayor
17396,Tommy Wells ,Tommy Wells for Mayor,Individual,1/30/2014,1,2014.0,Mayor
17397,Tommy Wells ,Tommy Wells for Mayor,Individual,9/18/2013,1,2014.0,Mayor
17398,Tommy Wells ,Tommy Wells for Mayor,Individual,10/9/2013,1,2014.0,Mayor
17399,Tommy Wells ,Tommy Wells for Mayor,Individual,10/9/2013,1,2014.0,Mayor
17400,Tommy Wells ,Tommy Wells for Mayor,Individual,10/9/2013,5,2014.0,Mayor
17401,Tommy Wells ,Tommy Wells for Mayor,Individual,12/10/2013,25,2014.0,Mayor
17402,Tommy Wells ,Tommy Wells for Mayor,Individual,1/29/2014,25,2014.0,Mayor
17403,Tommy Wells ,Tommy Wells for Mayor,Individual,9/19/2013,25,2014.0,Mayor
17404,Tommy Wells ,Tommy Wells for Mayor,Individual,10/8/2013,1,2014.0,Mayor
17405,Tommy Wells ,Tommy Wells for Mayor,Individual,2/27/2014,15,2014.0,Mayor
17406,Tommy Wells ,Tommy Wells for Mayor,Individual,10/9/2013,25,2014.0,Mayor
17407,Tommy Wells ,Tommy Wells for Mayor,Individual,9/16/2013,25,2014.0,Mayor
17408,Tommy Wells ,Tommy Wells for Mayor,Individual,10/9/2013,1,2014.0,Mayor
17409,Tommy Wells ,Tommy Wells for Mayor,Individual,12/21/2013,5,2014.0,Mayor
17410,Tommy Wells ,Tommy Wells for Mayor,Individual,1/31/2014,25,2014.0,Mayor
17411,Tommy Wells ,Tommy Wells for Mayor,Individual,9/12/2013,2,2014.0,Mayor
17412,Tommy Wells ,Tommy Wells for Mayor,Individual,10/9/2013,1,2014.0,Mayor
17413,Tommy Wells ,Tommy Wells for Mayor,Individual,10/8/2013,1,2014.0,Mayor
17414,Tommy Wells ,Tommy Wells for Mayor,Individual,10/9/2013,5,2014.0,Mayor
17415,Tommy Wells ,Tommy Wells for Mayor,Individual,3/10/2014,25,2014.0,Mayor
17416,Tommy Wells ,Tommy Wells for Mayor,Individual,10/7/2013,1,2014.0,Mayor
17417,Tommy Wells ,Tommy Wells for Mayor,Individual,10/9/2013,1,2014.0,Mayor
17418,Tommy Wells ,Tommy Wells for Mayor,Individual,10/9/2013,25,2014.0,Mayor
17419,Tommy Wells ,Tommy Wells for Mayor,Individual,10/9/2013,25,2014.0,Mayor
17420,Tommy Wells ,Tommy Wells for Mayor,Individual,10/6/2013,1,2014.0,Mayor
17421,Tommy Wells ,Tommy Wells for Mayor,Individual,12/7/2013,5,2014.0,Mayor
17422,Tommy Wells ,Tommy Wells for Mayor,Individual,3/13/2014,5,2014.0,Mayor
17423,Tommy Wells ,Tommy Wells for Mayor,Individual,10/9/2013,25,2014.0,Mayor
17424,Tommy Wells ,Tommy Wells for Mayor,Individual,8/11/2013,5,2014.0,Mayor
17425,Tommy Wells ,Tommy Wells for Mayor,Individual,10/9/2013,25,2014.0,Mayor
17426,Tommy Wells ,Tommy Wells for Mayor,Individual,9/16/2013,75,2014.0,Mayor
17427,Tommy Wells ,Tommy Wells for Mayor,Individual,10/9/2013,25,2014.0,Mayor
17428,Tommy Wells ,Tommy Wells for Mayor,Individual,8/11/2013,1,2014.0,Mayor
17429,Tommy Wells ,Tommy Wells for Mayor,Individual,10/2/2013,1,2014.0,Mayor
17430,Tommy Wells ,Tommy Wells for Mayor,Individual,1/16/2014,25,2014.0,Mayor
17431,Tommy Wells ,Tommy Wells for Mayor,Individual,2/12/2014,5,2014.0,Mayor
17432,Tommy Wells ,Tommy Wells for Mayor,Individual,9/22/2013,5,2014.0,Mayor
17433,Tommy Wells ,Tommy Wells for Mayor,Individual,10/7/2013,2,2014.0,Mayor
17434,Tommy Wells ,Tommy Wells for Mayor,Individual,10/22/2013,55,2014.0,Mayor
17435,Tommy Wells ,Tommy Wells for Mayor,Individual,8/11/2013,1,2014.0,Mayor
17436,Tommy Wells ,Tommy Wells for Mayor,Individual,8/27/2013,3,2014.0,Mayor
17437,Tommy Wells ,Tommy Wells for Mayor,Individual,9/17/2013,3,2014.0,Mayor
17438,Tommy Wells ,Tommy Wells for Mayor,Individual,9/18/2013,3,2014.0,Mayor
17439,Tommy Wells ,Tommy Wells for Mayor,Individual,9/20/2013,25,2014.0,Mayor
17440,Tommy Wells ,Tommy Wells for Mayor,Individual,10/4/2013,3,2014.0,Mayor
